transaction_id,transaction_date,year,quarter,month,month_name,customer_id,branch,customer_segment,product_category,product_name,membership_plan,sales_channel,payment_method,campaign,quantity,unit_price_gbp,discount_pct,gross_revenue_gbp,discount_amount_gbp,net_revenue_gbp,estimated_cost_gbp,profit_gbp,is_recurring_payment
TXN-8E17166BCE794A5CBE527D7D1EBB80FA,2019-11-19,2019,Q4,11,November,CUST-49C2E8A362A148D991B8DA258D5E388D,Riverside,Student,Membership,Student Membership,Student Monthly,Mobile App,Direct Debit,Black Friday,1,35.58,0.2,35.58,7.12,28.46,12.61,15.85,True
TXN-0B8B5A0EF2704E22BED6E6D98CD78E15,2019-11-20,2019,Q4,11,November,CUST-5708DACA21874619ABD669F812382F19,Northside,Senior,Group Class,Yoga Class,Not Applicable,Front Desk,Cash,Black Friday,3,12.68,0.2,38.04,7.61,30.43,18.52,11.91,False
TXN-39C01CCF4DE5418F8207834CBBAFB069,2019-11-20,2019,Q4,11,November,CUST-156717637DC14734B70A8594D120863C,Northside,Young Professional,Membership,Monthly Premium Membership,Premium Monthly,Front Desk,Direct Debit,Black Friday,1,68.78,0.15,68.78,10.32,58.46,23.68,34.78,True
TXN-6D10D637E7E44264B0CC199BC1A215A6,2019-11-20,2019,Q4,11,November,CUST-4DDF3C133B7B4BA0AEE21C226FAF92B5,City Centre,Family,Supplement,Energy Drink,Not Applicable,Website,Digital Wallet,Black Friday,1,3.96,0.2,3.96,0.79,3.17,3.04,0.13,False
TXN-81B0ABC924EF42988961867AE6DD99FE,2019-11-20,2019,Q4,11,November,CUST-C9574BF7DAD44355B9633D4C5260FA24,Riverside,Corporate,Membership,Corporate Membership,Corporate Annual,Corporate Partner,Card,No Campaign,1,533.77,0.0,533.77,0.0,533.77,132.08,401.69,True
TXN-567F7BB002654895B21AB7C740C05A68,2019-11-21,2019,Q4,11,November,CUST-CF3C33D5159845CCBEE15D1C87C88501,Riverside,Young Professional,Membership,Monthly Premium Membership,Premium Monthly,Website,Direct Debit,No Campaign,1,72.88,0.0,72.88,0.0,72.88,24.51,48.37,True
TXN-99BF760744E34EF09B5B0C9AF7FE40D7,2019-11-21,2019,Q4,11,November,CUST-7141FE4F98B74903A304C8332DE9596D,Riverside,Senior,Membership,Monthly Basic Membership,Basic Monthly,Telephone,Direct Debit,Black Friday,1,49.93,0.2,49.93,9.99,39.94,16.89,23.05,True
TXN-2F7E126895DA4672AA0FF6779FD9F46F,2019-11-22,2019,Q4,11,November,CUST-6B6257912DDD42C4A0710AFBDAF3806E,Northside,Young Professional,Membership,Annual Basic Membership,Basic Annual,Front Desk,Card,Black Friday,1,487.03,0.3,487.03,146.11,340.92,115.49,225.43,False
TXN-EE57A6A965B641C2A87F3334FFEBD8BF,2019-11-22,2019,Q4,11,November,CUST-A483B564A518449DB464E71A82540DBF,City Centre,General,Membership,Monthly Premium Membership,Premium Monthly,Front Desk,Direct Debit,Black Friday,1,75.07,0.15,75.07,11.26,63.81,25.62,38.19,True
TXN-F2D55A6B6FD74641A7DA85E2501684F8,2019-11-22,2019,Q4,11,November,CUST-5F5CBD68CC9544BA88148082E188125D,Riverside,Student,Membership,Student Membership,Student Monthly,Front Desk,Card,Referral Programme,1,34.97,0.08,34.97,2.8,32.17,12.31,19.86,True
TXN-57F75AB8E0C946069013B6A492CFAAD5,2019-11-23,2019,Q4,11,November,CUST-52DE6FF8BBF84FA4AFDB4CE2EE2A1DD0,City Centre,Family,Membership,Monthly Basic Membership,Basic Monthly,Corporate Partner,Cash,Black Friday,1,51.56,0.2,51.56,10.31,41.25,17.46,23.79,True
TXN-AA121E2F68594C3B9A326A3659B43362,2019-11-23,2019,Q4,11,November,CUST-913DE46223424CDA9C867D1A6CF660C3,Northside,Student,Membership,Student Membership,Student Monthly,Front Desk,Card,Black Friday,1,34.5,0.25,34.5,8.62,25.88,11.88,14.0,True
TXN-977C0AF51CBC486DA723209BE5E206A0,2019-11-24,2019,Q4,11,November,CUST-456E89227C5A4A72B2F7399BCAC18B51,Riverside,Family,Merchandise,Gym Bag,Not Applicable,Front Desk,Digital Wallet,Referral Programme,1,31.28,0.1,31.28,3.13,28.15,23.32,4.83,False
TXN-F75550E4400441519F161B932375B6EB,2019-11-24,2019,Q4,11,November,CUST-18825F4A7098420189EC8F88B028E007,City Centre,General,Membership,Monthly Basic Membership,Basic Monthly,Front Desk,Direct Debit,No Campaign,1,50.06,0.0,50.06,0.0,50.06,16.54,33.52,True
TXN-68589D05F0634088B2EEA18E8CC2476A,2019-11-25,2019,Q4,11,November,CUST-D955C7B901894A7C8D9696D573AFD098,City Centre,Corporate,Membership,Corporate Membership,Corporate Annual,Telephone,Bank Transfer,Black Friday,1,546.59,0.25,546.59,136.65,409.94,137.21,272.73,False
TXN-98DF6BA5D240499486B6FEEF229401BA,2019-11-25,2019,Q4,11,November,CUST-6DD7EA375336448F8DBBD22C87C1B4E5,Riverside,Young Professional,Personal Training,10-Session Personal Training Package,Not Applicable,Front Desk,Card,No Campaign,1,400.69,0.05,400.69,20.03,380.66,156.0,224.66,False
TXN-D147E6EC8EE94AD2A19404C33450CF9F,2019-11-26,2019,Q4,11,November,CUST-47093C78697F42E7AEE1697EE633BF1A,Riverside,General,Supplement,Protein Powder,Not Applicable,Front Desk,Direct Debit,Black Friday,1,35.45,0.2,35.45,7.09,28.36,26.88,1.48,False
TXN-28D1348C3335477A94202EAC91A2834F,2019-11-27,2019,Q4,11,November,CUST-ADA995E31FD94250A12410882E63781A,Riverside,Student,Membership,Student Membership,Student Monthly,Front Desk,Direct Debit,Black Friday,1,34.58,0.25,34.58,8.64,25.94,12.19,13.75,True
TXN-2212197E694E4D9389EBC972465344E6,2019-11-28,2019,Q4,11,November,CUST-E226167C1FB14557B62CAF77DCB1D16D,City Centre,Young Professional,Joining Fee,Joining Fee,Not Applicable,Mobile App,Digital Wallet,Black Friday,1,34.23,0.2,34.23,6.85,27.38,9.49,17.89,False
TXN-4C485E6B394E43E8A33523EB79151A58,2019-11-28,2019,Q4,11,November,CUST-EDE38C20D0384568BD5090F542EFDCB8,City Centre,Family,Membership,Annual Premium Membership,Premium Annual,Front Desk,Card,No Campaign,1,728.03,0.0,728.03,0.0,728.03,194.66,533.37,False
TXN-8B0413671BE44BEDA65044FBC14F7583,2019-11-28,2019,Q4,11,November,CUST-11232AA3AA7648A0B29B37C63F29EFB7,Riverside,Student,Group Class,Spin Class,Not Applicable,Website,Bank Transfer,Black Friday,1,15.1,0.3,15.1,4.53,10.57,10.15,0.42,False
TXN-D7B8217B01FE4D3DBE537AE2C88CD4DE,2019-11-28,2019,Q4,11,November,CUST-1D18F36C285C4AA5A41DDCC13AEABFC2,Northside,General,Membership,Monthly Basic Membership,Basic Monthly,Front Desk,Direct Debit,Black Friday,1,48.49,0.25,48.49,12.12,36.37,15.56,20.81,True
TXN-4C4998FB639940E493F504CFB434FC05,2019-12-01,2019,Q4,12,December,CUST-170E336D727044209D8B72DC1B9AF7E0,City Centre,Young Professional,Membership,Monthly Basic Membership,Basic Monthly,Front Desk,Direct Debit,Referral Programme,1,51.02,0.1,51.02,5.1,45.92,17.23,28.69,True
TXN-532B255FED5F42D4A2322D0022F52F0F,2019-12-01,2019,Q4,12,December,CUST-3E2D51DF04214550A3D37ABB27831A0F,Northside,Senior,Personal Training,10-Session Personal Training Package,Not Applicable,Front Desk,Cash,No Campaign,1,380.8,0.03,380.8,11.42,369.38,153.6,215.78,False
TXN-333E561E5C184F518D6A6F7248301764,2019-12-02,2019,Q4,12,December,CUST-5C26FAB0D1E64F3A923A9FF7B16668F8,City Centre,Senior,Group Class,Spin Class,Not Applicable,Corporate Partner,Digital Wallet,No Campaign,1,15.67,0.03,15.67,0.47,15.2,11.41,3.79,False
TXN-4D28B86CD4D2422ABE342E3111082AB6,2019-12-02,2019,Q4,12,December,CUST-D61C2A8B431C44E0B666EE4D7C2D52EF,Northside,Young Professional,Group Class,Yoga Class,Not Applicable,Front Desk,Cash,Referral Programme,1,12.57,0.05,12.57,0.63,11.94,9.36,2.58,False
TXN-35AEF1BE71D4452DBF703664DA02BCC9,2019-12-03,2019,Q4,12,December,CUST-697957CB6A904E8CB0CD947A85F214DE,Riverside,Family,Membership,Monthly Premium Membership,Premium Monthly,Corporate Partner,Direct Debit,No Campaign,1,72.67,0.0,72.67,0.0,72.67,25.06,47.61,True
TXN-3B9FF852C0124A9A8049FC17B686B4CC,2019-12-03,2019,Q4,12,December,CUST-6C6CC84F90E54225A0B3700373F3C2B8,City Centre,Student,Membership,Student Membership,Student Monthly,Website,Direct Debit,No Campaign,1,36.14,0.0,36.14,0.0,36.14,13.22,22.92,True
TXN-492B9918849B427386FA9A24F9450B56,2019-12-03,2019,Q4,12,December,CUST-17F4924FBA324C448BA529A9B5BD9D85,Northside,Senior,Group Class,HIIT Class,Not Applicable,Front Desk,Digital Wallet,No Campaign,1,16.11,0.03,16.11,0.48,15.63,11.07,4.56,False
TXN-67761A3A031F467F8A6136DCA804EA8A,2019-12-03,2019,Q4,12,December,CUST-54583383071146C4B8A87838EC1417D1,City Centre,Young Professional,Membership,Monthly Basic Membership,Basic Monthly,Front Desk,Direct Debit,Referral Programme,1,50.18,0.1,50.18,5.02,45.16,17.0,28.16,True
TXN-6EB0C3D0EE4D44F09ECB6761D45FB443,2019-12-03,2019,Q4,12,December,CUST-23F6CD8714C944E5BFFE64E8A288FA5D,Riverside,Corporate,Merchandise,Gym T-Shirt,Not Applicable,Corporate Partner,Card,No Campaign,1,24.29,0.0,24.29,0.0,24.29,18.59,5.7,False
TXN-B9A6DCDA35254F33994EC80FBF3E675E,2019-12-03,2019,Q4,12,December,CUST-450F59B5973E4EAEAB1FA845AE769FA0,City Centre,Student,Membership,Annual Basic Membership,Basic Annual,Telephone,Direct Debit,No Campaign,1,513.92,0.0,513.92,0.0,513.92,124.5,389.42,False
TXN-F2A564F61AE74836A360F481BBF5E84C,2019-12-03,2019,Q4,12,December,CUST-70BAA8948D114F6189C4501973FDA480,City Centre,Young Professional,Membership,Annual Premium Membership,Premium Annual,Telephone,Cash,No Campaign,1,723.32,0.03,723.32,21.7,701.62,189.61,512.01,False
TXN-01EEFEB67B554EFBBD1A3C765201D4EA,2019-12-04,2019,Q4,12,December,CUST-B72121ACAB224180B19239F800C42585,City Centre,Young Professional,Personal Training,10-Session Personal Training Package,Not Applicable,Front Desk,Card,No Campaign,1,409.67,0.03,409.67,12.29,397.38,159.15,238.23,False
TXN-CB062E5142FB499282A0E6D42C733CE5,2019-12-04,2019,Q4,12,December,CUST-3A5DC090EF29470AA4BFB6C975FFA37C,City Centre,Family,Membership,Monthly Premium Membership,Premium Monthly,Front Desk,Digital Wallet,No Campaign,1,73.03,0.05,73.03,3.65,69.38,25.83,43.55,True
TXN-81AE47D1AA224E788F36FA63E7605DB1,2019-12-05,2019,Q4,12,December,CUST-F9BD5474B10D441F8C103276C2E940DA,Northside,Young Professional,Membership,Monthly Premium Membership,Premium Monthly,Front Desk,Card,No Campaign,1,70.59,0.0,70.59,0.0,70.59,23.78,46.81,True
TXN-A9AB06878B2D45459E5D717747945E41,2019-12-05,2019,Q4,12,December,CUST-426CFD6F6F5047228D98047D672F9430,Northside,Student,Group Class,Yoga Class,Not Applicable,Front Desk,Cash,Referral Programme,2,12.72,0.1,25.44,2.54,22.9,13.57,9.33,False
TXN-30E525B99D944CA4B278D32AF3AFD3B0,2019-12-07,2019,Q4,12,December,CUST-0D2040526C5C48E8AEBD709563036BF3,Riverside,Senior,Membership,Monthly Basic Membership,Basic Monthly,Front Desk,Card,No Campaign,1,50.39,0.0,50.39,0.0,50.39,16.69,33.7,False
TXN-3273276CC33743C4825D5CA558A0781D,2019-12-07,2019,Q4,12,December,CUST-78DFD022F0C14E83ACEBEDD1F47EAAAE,City Centre,Student,Membership,Annual Premium Membership,Premium Annual,Front Desk,Card,No Campaign,1,721.74,0.0,721.74,0.0,721.74,197.24,524.5,False
TXN-A5E9AC7A33CC498E87EC6AF7950E5353,2019-12-07,2019,Q4,12,December,CUST-D8E89DAB71F24408990817D6DA98E0B0,Northside,General,Membership,Monthly Basic Membership,Basic Monthly,Front Desk,Direct Debit,No Campaign,1,48.75,0.0,48.75,0.0,48.75,15.95,32.8,True
TXN-C73F505D5AA3466AAD2569B5D8784DC3,2019-12-07,2019,Q4,12,December,CUST-9DC95B6D6EC64BFBAC36B902EB415985,City Centre,Family,Personal Training,10-Session Personal Training Package,Not Applicable,Website,Card,No Campaign,1,405.43,0.0,405.43,0.0,405.43,165.58,239.85,False
TXN-607B57858FA1486CB155F43ADCFBEBF3,2019-12-09,2019,Q4,12,December,CUST-B57869D1AFFA4A00A6F55F3E390F0C0A,City Centre,General,Merchandise,Gym T-Shirt,Not Applicable,Front Desk,Direct Debit,No Campaign,1,25.13,0.0,25.13,0.0,25.13,19.41,5.72,False
TXN-2F4B0394B1F34BDEBD0C06C5ABEAC3BF,2019-12-10,2019,Q4,12,December,CUST-9F53C0B0FD5D4D05AB556A91B7E56472,City Centre,Young Professional,Membership,Monthly Basic Membership,Basic Monthly,Front Desk,Direct Debit,No Campaign,1,49.99,0.0,49.99,0.0,49.99,16.83,33.16,True
TXN-002570DD707E44F3BCDD605DEFE8C6FB,2019-12-11,2019,Q4,12,December,CUST-ADA920B03E1C436CBB547313CA45754C,City Centre,Young Professional,Membership,Monthly Premium Membership,Premium Monthly,Mobile App,Bank Transfer,Referral Programme,1,73.22,0.05,73.22,3.66,69.56,26.1,43.46,True
TXN-3E114AC40B9D49D99744092202FAB2BA,2019-12-11,2019,Q4,12,December,CUST-EB8B478F907C40FA91092C64830A2E11,City Centre,General,Personal Training,Single Personal Training Session,Not Applicable,Telephone,Card,No Campaign,1,46.97,0.05,46.97,2.35,44.62,24.53,20.09,False
TXN-CB6CD24A22E944B681682B5207ADC247,2019-12-11,2019,Q4,12,December,CUST-76C299C8D81C4D43AE93315E27D91774,City Centre,Student,Membership,Student Membership,Student Monthly,Website,Direct Debit,No Campaign,1,36.78,0.03,36.78,1.1,35.68,13.19,22.49,True
TXN-CAFDCC70CE4A4E4F80CA61C52C2EFD4E,2019-12-14,2019,Q4,12,December,CUST-4182CA891D5442DDA1B6013492D445C1,Riverside,General,Joining Fee,Joining Fee,Not Applicable,Front Desk,Cash,No Campaign,1,32.89,0.03,32.89,0.99,31.9,8.92,22.98,False
TXN-038B48CE3B88455E8899D832D4BC8AC2,2019-12-15,2019,Q4,12,December,CUST-2B90976106354721BC3FC951B94A2BA8,Riverside,Young Professional,Membership,Annual Premium Membership,Premium Annual,Mobile App,Card,No Campaign,1,724.24,0.0,724.24,0.0,724.24,192.86,531.38,False
TXN-EA744D5231CB4A59960F144E3DCC64E3,2019-12-15,2019,Q4,12,December,CUST-01CF145CDF474E48AFB7DC357758ED5B,Riverside,Young Professional,Personal Training,Single Personal Training Session,Not Applicable,Corporate Partner,Card,Referral Programme,1,46.35,0.1,46.35,4.64,41.71,23.33,18.38,False
TXN-60BA6E643DC24A0B97FB77E85AEBEAC3,2019-12-16,2019,Q4,12,December,CUST-9FF060D5246C4DCDA442EBC653366EF9,Riverside,Young Professional,Membership,Monthly Basic Membership,Basic Monthly,Front Desk,Card,No Campaign,1,49.61,0.0,49.61,0.0,49.61,16.69,32.92,False
TXN-C9859EB393064E7BB614D9BED0502477,2019-12-16,2019,Q4,12,December,CUST-FD27AC5FA31C4762A031F91C34ECE840,City Centre,Senior,Membership,Monthly Basic Membership,Basic Monthly,Front Desk,Direct Debit,Referral Programme,1,50.62,0.05,50.62,2.53,48.09,16.71,31.38,True
TXN-1C006DA9238C426B926E74AF099547E9,2019-12-18,2019,Q4,12,December,CUST-3A1577CECA75414AB2909EB49FE3FA19,City Centre,Student,Membership,Monthly Basic Membership,Basic Monthly,Mobile App,Card,No Campaign,1,51.64,0.0,51.64,0.0,51.64,17.27,34.37,True
TXN-0628B830673C45BC9A10C840D3EAF848,2019-12-20,2019,Q4,12,December,CUST-9CD0FB555F03408D862105B19F775CD7,City Centre,Family,Group Class,Spin Class,Not Applicable,Front Desk,Cash,No Campaign,3,15.72,0.0,47.16,0.0,47.16,22.11,25.05,False
TXN-0F267E1406054DE0899F835619C3D241,2019-12-22,2019,Q4,12,December,CUST-2417F3C9E959475A81B563EEFABAE917,City Centre,Family,Membership,Monthly Basic Membership,Basic Monthly,Front Desk,Direct Debit,No Campaign,1,51.37,0.0,51.37,0.0,51.37,17.55,33.82,True
TXN-0C089C58C14746B1AB7F473B95CDDABE,2019-12-23,2019,Q4,12,December,CUST-05A9F69E84394F0D9CB9839F5C595E78,City Centre,Senior,Supplement,Protein Powder,Not Applicable,Telephone,Card,No Campaign,1,36.83,0.0,36.83,0.0,36.83,28.18,8.65,False
TXN-1FB9FC6DA878421699D7A2D431B43BE3,2019-12-23,2019,Q4,12,December,CUST-327C72A4A47B44E38CD3D0929BC60133,Northside,Young Professional,Membership,Monthly Basic Membership,Basic Monthly,Front Desk,Direct Debit,No Campaign,1,47.9,0.0,47.9,0.0,47.9,15.73,32.17,True
TXN-26FFCE4C95524A89928E654077FEE290,2019-12-23,2019,Q4,12,December,CUST-4CC3B96DFF1449379E3881A36E5CEBBA,City Centre,Family,Group Class,Yoga Class,Not Applicable,Mobile App,Digital Wallet,No Campaign,3,13.36,0.0,40.08,0.0,40.08,19.37,20.71,False
TXN-731C5E16BFE34363A536DC1FE4B7390A,2019-12-23,2019,Q4,12,December,CUST-821DB569DAC24D2495EEE633EB875F9E,City Centre,Family,Personal Training,10-Session Personal Training Package,Not Applicable,Corporate Partner,Card,No Campaign,1,415.93,0.0,415.93,0.0,415.93,169.54,246.39,False
TXN-FCDAE3CD53C94BB7A964E92533BD9316,2019-12-23,2019,Q4,12,December,CUST-7A1E4CCB88B24045A517576F8D52CA48,Northside,Young Professional,Merchandise,Gym Bag,Not Applicable,Front Desk,Card,Referral Programme,2,29.58,0.05,59.16,2.96,56.2,39.6,16.6,False
TXN-4958B9749BEA42C09F3F103167FB21B0,2019-12-24,2019,Q4,12,December,CUST-DED9BB4D7BF84273BEA2AE6FA523F24E,City Centre,General,Membership,Monthly Premium Membership,Premium Monthly,Website,Direct Debit,No Campaign,1,72.75,0.0,72.75,0.0,72.75,25.01,47.74,True
TXN-97BE0E5D0B854B048EA8BEC8462EAB88,2019-12-24,2019,Q4,12,December,CUST-C342481BFC5F47A6AE0F04689DD39839,Riverside,Young Professional,Group Class,HIIT Class,Not Applicable,Front Desk,Card,Referral Programme,1,16.58,0.08,16.58,1.33,15.25,11.62,3.63,False
TXN-DAFC370D2089494ABF12FB88CDE417FD,2019-12-24,2019,Q4,12,December,CUST-26BC6520B6EA4888BC8FE5CD0F838EB0,Riverside,Student,Membership,Annual Basic Membership,Basic Annual,Front Desk,Cash,No Campaign,1,487.44,0.0,487.44,0.0,487.44,119.09,368.35,False
TXN-6F3D61BD76824BD4913AE758DA03F6FA,2019-12-25,2019,Q4,12,December,CUST-9B3CCB679F9846658909CC4E76D6CB0A,Northside,Corporate,Membership,Corporate Membership,Corporate Annual,Corporate Partner,Bank Transfer,Corporate Wellness,1,519.81,0.1,519.81,51.98,467.83,126.25,341.58,False
TXN-C74E5CAF07524AD39CB9D027B088A56F,2019-12-25,2019,Q4,12,December,CUST-27853A1841EB47F4BB2F1EB66FBFDEF6,Northside,Student,Membership,Monthly Basic Membership,Basic Monthly,Front Desk,Card,No Campaign,1,48.09,0.0,48.09,0.0,48.09,15.93,32.16,True
TXN-07906EA86D5D4332A28231418F602188,2019-12-26,2019,Q4,12,December,CUST-CBCD456D01554157BD501133B3CD4984,Riverside,Young Professional,Membership,Annual Basic Membership,Basic Annual,Website,Digital Wallet,No Campaign,1,500.8,0.0,500.8,0.0,500.8,119.38,381.42,False
TXN-82EE4801651F447CA60EDCEF5D03DDB1,2019-12-26,2019,Q4,12,December,CUST-A83B1A9C9176406A9E929BA52B264590,City Centre,Student,Membership,Student Membership,Student Monthly,Front Desk,Direct Debit,No Campaign,1,36.36,0.05,36.36,1.82,34.54,13.06,21.48,True
TXN-2518F0F749D440C2ABED40878EE2757F,2019-12-27,2019,Q4,12,December,CUST-8878C13BF2C64746ABEC6F1A33A1B5E5,Riverside,Corporate,Membership,Corporate Membership,Corporate Annual,Corporate Partner,Bank Transfer,Referral Programme,1,525.77,0.08,525.77,42.06,483.71,131.13,352.58,True
TXN-6D517AFE0F1248F9851E832268DE3C18,2019-12-27,2019,Q4,12,December,CUST-5A2269B757244687A05ED1D9940B3C79,Riverside,Family,Membership,Annual Premium Membership,Premium Annual,Website,Card,No Campaign,1,701.04,0.0,701.04,0.0,701.04,183.3,517.74,False
TXN-7B51078C2F074EB0A4A285A78A97A48F,2019-12-27,2019,Q4,12,December,CUST-DC5EFADE770E44A2BCC3B52E8B80234E,Riverside,Young Professional,Personal Training,Single Personal Training Session,Not Applicable,Front Desk,Cash,No Campaign,1,46.81,0.0,46.81,0.0,46.81,23.67,23.14,False
TXN-8FA0F0D172944025B243D3510BD3C7AF,2019-12-28,2019,Q4,12,December,CUST-CD2B784951DB4B2BB9D3492C2C6CDA81,Northside,Family,Personal Training,Single Personal Training Session,Not Applicable,Website,Card,No Campaign,2,45.16,0.0,90.32,0.0,90.32,40.75,49.57,False
TXN-E85682B44DDC4C60932938963E2DA560,2019-12-28,2019,Q4,12,December,CUST-0C87C9A6B9AB472EA9EDF551F61919BB,City Centre,Young Professional,Membership,Annual Basic Membership,Basic Annual,Front Desk,Card,No Campaign,1,505.63,0.0,505.63,0.0,505.63,122.76,382.87,False
TXN-224E3FA748AD42A596BDC23769633569,2019-12-30,2019,Q4,12,December,CUST-B8F5C579B9C0493AB44F319A3BD4CD8E,Riverside,Student,Merchandise,Gym T-Shirt,Not Applicable,Website,Direct Debit,No Campaign,1,24.26,0.03,24.26,0.73,23.53,18.83,4.7,False
TXN-6217C48DDB29409F8CDFA9F8B5B2F02E,2019-12-30,2019,Q4,12,December,CUST-40A4FA1EDA0A4EBFAFBB15DBF7A7D1EC,Riverside,Corporate,Supplement,Protein Powder,Not Applicable,Website,Bank Transfer,No Campaign,1,35.87,0.0,35.87,0.0,35.87,27.22,8.65,False
TXN-D0A0A5C356A34289BFDC9874270C018F,2019-12-30,2019,Q4,12,December,CUST-FADE7B0B9AD34E67BA76C97EF5F522ED,Northside,Family,Group Class,Yoga Class,Not Applicable,Front Desk,Cash,No Campaign,2,12.84,0.0,25.68,0.0,25.68,13.75,11.93,False
TXN-CBCE011EEB2E42A99BD4E19CD2FCC88D,2019-12-31,2019,Q4,12,December,CUST-060A6EC89A71475593BE720E0984B861,City Centre,General,Membership,Monthly Premium Membership,Premium Monthly,Front Desk,Direct Debit,No Campaign,1,72.32,0.0,72.32,0.0,72.32,25.6,46.72,True
TXN-E2B379D99665423E846F791C4CEECFA0,2019-12-31,2019,Q4,12,December,CUST-95B9167CA19549CA9E6DE826CC7ED23C,Northside,Senior,Personal Training,Single Personal Training Session,Not Applicable,Website,Card,No Campaign,1,44.36,0.0,44.36,0.0,44.36,22.63,21.73,False
TXN-1406B6E09B6349028A6F91BAE1AA758C,2020-01-01,2020,Q1,1,January,CUST-0395331A8AC449919C614E780D227DE7,City Centre,Student,Supplement,Energy Drink,Not Applicable,Mobile App,Bank Transfer,No Campaign,1,4.09,0.03,4.09,0.12,3.97,3.81,0.16,False
TXN-58E135DABC194944BEB8017204AB45C5,2020-01-01,2020,Q1,1,January,CUST-795266053F9C4F468589B6751517DAE6,City Centre,Young Professional,Membership,Monthly Basic Membership,Basic Monthly,Front Desk,Direct Debit,New Year Campaign,1,51.61,0.1,51.61,5.16,46.45,44.59,1.86,True
TXN-5B7C400C9DB7494C96E7FA06B554C1BE,2020-01-01,2020,Q1,1,January,CUST-CC739B9EFB1447178DBB22765824EF98,City Centre,Family,Membership,Monthly Premium Membership,Premium Monthly,Website,Direct Debit,New Year Campaign,1,76.23,0.1,76.23,7.62,68.61,65.87,2.74,True
TXN-F651F5236C83458C8E2C656D92E5D9A6,2020-01-01,2020,Q1,1,January,CUST-36D6ED3686A24CF0879CC6AECB401099,City Centre,Family,Membership,Monthly Premium Membership,Premium Monthly,Website,Direct Debit,No Campaign,1,74.17,0.0,74.17,0.0,74.17,68.01,6.16,True
TXN-954A7FC3CD5E4DA783CE00C237BBAAA5,2020-01-03,2020,Q1,1,January,CUST-3BEE9A5404884B5B90B6D3D71E8CB2F6,Riverside,Family,Membership,Monthly Basic Membership,Basic Monthly,Mobile App,Digital Wallet,New Year Campaign,1,50.38,0.15,50.38,7.56,42.82,41.11,1.71,True
TXN-A1387E1679A84434937A7A219CCB2448,2020-01-03,2020,Q1,1,January,CUST-92D6FBF2552D4951A199377B195373E6,Riverside,Senior,Online Fitness,Online Fitness Subscription,Online Monthly,Website,Direct Debit,New Year Campaign,1,16.58,0.2,16.58,3.32,13.26,12.73,0.53,True
TXN-289DDFA98FB445F4BCE310160362A215,2020-01-04,2020,Q1,1,January,CUST-38C9DE73335A4DDE9B47F79AB4D602E9,City Centre,Student,Membership,Monthly Basic Membership,Basic Monthly,Mobile App,Card,New Year Campaign,1,52.24,0.15,52.24,7.84,44.4,42.62,1.78,True
TXN-342FC2B1457947B2AE2A57E54ACA4399,2020-01-04,2020,Q1,1,January,CUST-600F56384FBF41DBA46B94DB8FE48CF0,City Centre,Young Professional,Membership,Student Membership,Student Monthly,Front Desk,Bank Transfer,New Year Campaign,1,36.39,0.15,36.39,5.46,30.93,29.69,1.24,False
TXN-B37BE04FEB9547DE8EE5B7F721C0C1EC,2020-01-04,2020,Q1,1,January,CUST-2FB30AF380BE4D6888641222C3FFCE17,Northside,Young Professional,Membership,Student Membership,Student Monthly,Website,Direct Debit,New Year Campaign,1,35.25,0.15,35.25,5.29,29.96,28.76,1.2,True
TXN-380CC5DCBA89410D9275227C0725A4A3,2020-01-06,2020,Q1,1,January,CUST-E3EDE598FC7B4771A562170FE15E146F,City Centre,Student,Online Fitness,Online Fitness Subscription,Online Monthly,Mobile App,Direct Debit,New Year Campaign,1,17.19,0.15,17.19,2.58,14.61,14.03,0.58,True
TXN-3B55098E781745DCA357BF8B70020795,2020-01-06,2020,Q1,1,January,CUST-D2C8A57407E14632AB9C88DE79662C12,Riverside,Young Professional,Supplement,Energy Drink,Not Applicable,Website,Card,New Year Campaign,1,3.89,0.1,3.89,0.39,3.5,3.36,0.14,False
TXN-BE7F8997E89A45778114000040E52EF6,2020-01-06,2020,Q1,1,January,CUST-92D6FBF2552D4951A199377B195373E6,Riverside,Senior,Membership,Annual Basic Membership,Basic Annual,Telephone,Card,New Year Campaign,1,510.02,0.2,510.02,102.0,408.02,159.35,248.67,False
TXN-C988C6C6A322488694893784A946C190,2020-01-06,2020,Q1,1,January,CUST-9FA6411C145344FE98DA067517E2593E,Northside,Young Professional,Membership,Monthly Basic Membership,Basic Monthly,Front Desk,Direct Debit,No Campaign,1,48.56,0.03,48.56,1.46,47.1,45.22,1.88,True
TXN-DF40798EF47A45AE9D18A1265E83F3AB,2020-01-06,2020,Q1,1,January,CUST-995BAE95DC90416FA5B5908BAED109B3,City Centre,Young Professional,Membership,Annual Premium Membership,Premium Annual,Website,Card,New Year Campaign,1,759.98,0.15,759.98,114.0,645.98,249.33,396.65,False
TXN-6DA35E02EB994C52A04DC05FAF588626,2020-01-07,2020,Q1,1,January,CUST-64DED22BDE1C4526AD209600DB3E26A4,Riverside,General,Online Fitness,Online Fitness Subscription,Online Monthly,Website,Card,Referral Programme,1,16.62,0.08,16.62,1.33,15.29,14.68,0.61,False
